headline,date,doc_type,material_type,section,keywords
"In Tianjin Blasts, a Heavy Toll for Unsuspecting Firefighters",2015-08-17,article,News,,"['Explosions (Accidental)', 'Hazardous and Toxic Substances', 'Fires and Firefighters', 'Deaths (Fatalities)', 'Ports']"
South Sudan’s President Lets Deadline for Signing a Peace Deal Pass,2015-08-17,article,News,,['International Relations']
Whistled Form of Turkish Is One of a Kind,2015-08-17,multimedia,Interactive Feature,,"['Language and Languages', 'Brain']"
What Would You Pay for This Meal?,2015-08-17,article,News,,"['Prices (Fares, Fees and Rates)', 'Restaurants', 'Tips and Tipping']"
"Katherine Sorensen, Patrick Hebert",2015-08-17,article,News,,['Weddings and Engagements']
Breast-Feeding’s Heart Benefits,2015-08-17,article,News,,"['Breastfeeding', 'Heart', 'Pregnancy and Childbirth']"
Citigroup to Pay $180 Million Over Collapsed Hedge Funds,2015-08-17,article,News,,['Hedge Funds']
A Chinese Drought Weather Report Written on Cave Walls,2015-08-17,article,News,,"['Caves and Caverns', 'ARCHAEOLOGY AND ANTHROPOLOGY', 'Drought', 'Weather']"
Neighbors Surprised by New York Attack,2015-08-17,multimedia,Video,,"['Murders, Attempted Murders and Homicides']"
U.S. Budgets Cash to Treat Heroin Abuse in Northeast,2015-08-17,article,News,,"['Heroin', 'Drug Abuse and Traffic', 'United States Politics and Government']"
"Summer Vacation: Goodbye Restaurants, Hello Kitchen",2015-08-17,article,News,,"['Cooking and Cookbooks', 'Travel and Vacations', 'Summer (Season)']"
"The Butterfly, the Ant and the Oregano",2015-08-17,article,News,,"['Butterflies and Moths', 'Ants', 'Flowers and Plants', 'Research']"
1940: Electroshock Therapy,2015-08-17,article,News,,"['Mental Health and Disorders', 'Therapy and Rehabilitation', 'Electroshock Therapy']"
Egypt Widens Government Power With New Anti-Terrorism Law,2015-08-17,article,News,,"['Immunity from Prosecution', 'Surveillance of Citizens by Government', 'News and News Media', 'Terrorism', 'Human Rights and Human Rights Violations', 'Law and Legislation']"
Thai Police Statement on Explosion,2015-08-17,multimedia,Video,,['Terrorism']
Ted Cruz Megadonor Identified as Cellphone Executive,2015-08-17,article,News,,"['Political Action Committees', 'Presidential Election of 2016', 'Wireless Communications']"
"Warren Braren, 82, Dies; Urged Ban on Broadcast Tobacco Ads",2015-08-17,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Smoking and Tobacco', 'ADVERTISING AND MARKETING', 'Television', 'Radio']"
Palestinian Man Fatally Shot in Confrontation With Israeli Police,2015-08-17,article,News,,"['Palestinians', 'Attacks on Police', 'Defense and Military Forces', 'Deaths (Fatalities)']"
Daily Coffee May Boost Colon Cancer Survival,2015-08-17,article,News,,"['Coffee', 'Colon and Colorectal Cancer']"
Luke Bryan Tops Dr. Dre in Album Sales,2015-08-17,article,News,,[]
Police Officers Are Killed at a Checkpoint in Afghanistan’s South,2015-08-17,article,News,,"['Attacks on Police', 'Police', 'Terrorism', 'Murders, Attempted Murders and Homicides']"
Pictures of the Day: Ukraine and Elsewhere,2015-08-17,multimedia,Slideshow,,[]
"August 17, 2015 — Pictures of the Day",2015-08-17,article,News,,[]
‘Hamilton’ Shows Its Muscle on Broadway,2015-08-17,article,News,,['Theater']
"Jury Duty for Donald Trump: ‘Amazing,’ ‘Really Good’ and Done in a Day",2015-08-17,article,News,,"['Jury System', 'Presidential Election of 2016']"
"As Winning Majors Gets Tougher, Losing Them Is Easier to Stomach",2015-08-17,article,News,,"['Golf', 'PGA Championship']"
"Off the Coast of Iran, a High-Stakes Version of Spy Versus Spy",2015-08-17,article,News,,"['Espionage and Intelligence Services', 'Nuclear Weapons', 'Defense and Military Forces']"
Letters to the Editor,2015-08-17,article,News,,"['Obesity', 'Weight', 'Children and Childhood', 'Teenagers and Adolescence', 'Education (Secondary)', 'Surgery and Surgeons', 'Doctors', 'Left-Handedness', 'Right-Handedness', 'Prosopagnosia (Brain Disorder)']"
Negotiators on South Sudan Peace Accord,2015-08-17,multimedia,Video,,[]
Hamptons Night at the Apollo,2015-08-17,multimedia,Slideshow,,['Parties (Social)']
Stevie Wonder Performs Free D.C. Concert,2015-08-17,multimedia,Video,,[]
Petco Files for an I.P.O.,2015-08-17,article,News,,"['Initial Public Offerings', 'Private Equity']"
Hamptons Night at the Apollo,2015-08-17,article,News,,['Parties (Social)']
Lifetime Commits to ‘Unauthorized’ Movie Franchise,2015-08-17,article,News,,['Television']
"A Double Dose of Divine, and Other Reports From the Fringe Festival",2015-08-17,article,News,,"['Theater', 'New York International Fringe Festival']"
"Review: In ‘Unity (1918),’ a Town Blindsided by Spanish Influenza",2015-08-17,article,Review,,['Theater']
"Review: ‘The Last Love Song,’ a Biography of Joan Didion",2015-08-17,article,Review,,"['Books and Literature', 'Writing and Writers']"
"Review: In ‘Head Over Heels,’ Jukebox Musical Meets Elizabethan Romance",2015-08-17,article,Review,,"['Theater', 'Oregon Shakespeare Festival', 'Music']"
"Review: George Benjamin, at Mostly Mozart, Shows Depth as a Conductor",2015-08-17,article,Review,,"['Music', 'Mostly Mozart Festival']"
Your Evening Briefing,2015-08-17,multimedia,Slideshow,,[]
Your Monday Evening Briefing,2015-08-17,article,News,,[]
‘This Looks Like a National Strategy’,2015-08-17,article,News,,"['Race and Ethnicity', 'Voter Registration and Requirements', 'Voting Rights Act (1965)']"
Of Camera Work and Fine Art,2015-08-17,multimedia,Slideshow,,[]
Claren Road Investors Seek to Pull Out Nearly $2 Billion,2015-08-17,article,News,,"['Hedge Funds', 'Private Equity']"
"Shake-Up in Moscow as Railways Chief, a Putin Friend, Is Reported Ousted",2015-08-17,article,News,,"['Railroads', 'Politics and Government', 'Appointments and Executive Changes']"
Major Flaws Found in Inquiry That Led to Suspension of Public-School Therapist,2015-08-17,article,News,,['Teachers and School Employees']
Why Amazon May Take a Page From Walmart’s Labor Playbook,2015-08-17,article,News,,"['Shopping and Retail', 'Minimum Wage', 'Labor and Jobs']"
Ta-Nehisi Coates’s ‘Between the World and Me’,2015-08-17,article,Review,,"['Books and Literature', 'Blacks', 'Black People']"
"Hacking of Tax Returns More Extensive Than First Reported, I.R.S. Says",2015-08-17,article,News,,"['Cyberattacks and Hackers', 'Federal Taxes (US)']"
"As Scott Walker Struggles in Iowa, His Campaign Reaches Out to a Strategist",2015-08-17,article,News,,['Presidential Election of 2016']
Syrian State TV Edits Out Criticism From Visiting U.N. Official,2015-08-17,article,News,,['Civilian Casualties']
John Malone’s Big Bet on Online Shopping,2015-08-17,article,News,,"['Shopping and Retail', 'Computers and the Internet', 'E-Commerce']"
Messy Music at Berserktown Festival,2015-08-17,multimedia,Slideshow,,"['Music', 'Festivals']"
Berserktown Festival Offers a Chance to Meet Lesser Known Bands,2015-08-17,article,News,,"['Music', 'Festivals']"
Former Goldman Executive Is Chosen to Lead Dallas Fed,2015-08-17,article,News,,['Appointments and Executive Changes']
Iraq: Monitoring Group to Investigate Possible Chemical Weapons Use by ISIS,2015-08-17,article,Brief,,"['Biological and Chemical Warfare', 'Kurds', 'International Relations']"
Starter’s Injury Tempers Yankees’ Extra-Inning Win Over Twins,2015-08-18,article,News,,['Baseball']
Shell Wins Final Permission for Arctic Oil and Gas Drilling,2015-08-18,article,Brief,,"['Oil (Petroleum) and Gasoline', 'Offshore Drilling and Exploration']"
"Many Black Lawyers Navigate a Rocky, Lonely Road to Partner",2015-08-18,article,News,,"['Legal Profession', 'Blacks', 'Black People', 'Hiring and Promotion', 'Discrimination', 'Race and Ethnicity', 'Minorities', 'Labor and Jobs']"
"Bob Johnston, 83, Dies; Produced Bob Dylan and Johnny Cash Albums",2015-08-18,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Music']"
Amazon Chief’s Message to Employees,2015-08-18,article,News,,"['Workplace Environment', 'Executives and Management (Theory)', 'Workplace Hazards and Violations', 'Letters']"
U.N. Finds Its Voice on Syria’s ‘Transition’,2015-08-18,article,News,,"['International Relations', 'Terrorism']"
Mormon Leader Joseph Smith’s 34 Wives Inspire Utah Artist,2015-08-18,article,News,,"['Mormons (Church of Jesus Christ of Latter-Day Saints)', 'Art', 'Polygamy']"
Yankees’ C. C. Sabathia Is Contrite After Scuffle Outside Club,2015-08-18,article,News,,['Baseball']
States Move to Cut Funds for Planned Parenthood,2015-08-18,article,News,,"['ABORTION', 'Budgets and Budgeting', 'States (US)']"
Two Female Soldiers Poised to Graduate From Ranger School,2015-08-18,article,News,,"['Women and Girls', 'United States Defense and Military Forces']"
Carly Fiorina’s Business Record: Not So Sterling,2015-08-18,article,News,,['Presidential Election of 2016']
Union Ruling Underlines N.C.A.A.’s Evolution ,2015-08-18,article,News,,"['College Athletics', 'Organized Labor', 'Football (College)']"
Yankees Game Turns Grisly in an Instant as Bryan Mitchell Is Hit,2015-08-18,article,News,,"['Baseball', 'Sports Injuries', 'Protective Clothing and Gear', 'Helmets', 'Hats and Caps', 'Sporting Goods and Equipment']"
"‘Route 29 Batman,’ Who Thrilled Sick Children, Is Struck by Car and Killed",2015-08-18,article,News,,"['Traffic Accidents and Safety', 'Batman (Fictional Character)', 'Cancer']"
Everything One Can Do,2015-08-18,article,News,,['Crossword Puzzles']
"Work Policies May Be Kinder, but Brutal Competition Isn’t",2015-08-18,article,News,,"['Corporations', 'Hiring and Promotion', 'Work-Life Balance', 'Workplace Environment', 'Executives and Management (Theory)', 'Paid Time Off', 'Legal Profession', 'Banking and Financial Institutions', 'Computers and the Internet']"
 Jolt in California Adds to Trove of Quake Commentary,2015-08-18,article,News,,"['Earthquakes', 'Computers and the Internet']"
Having a Ball,2015-08-18,article,News,,[]
U.S. Is Set to Propose Regulation to Cut Methane Emissions,2015-08-18,article,News,,"['Methane', 'Greenhouse Gas Emissions', 'Global Warming', 'Natural Gas', 'Regulation and Deregulation of Industry']"
"After Blast, a Warning for American Tourists",2015-08-18,multimedia,Video,,[]
Patricia Clarkson’s Elegant Turtleneck Dress,2015-08-18,article,News,,[]
Frances Stark and the Art of Narcissism,2015-08-18,article,News,,['Art']
Myanmar’s Beautiful Spirit,2015-08-18,article,News,,[]
Flo Morrissey’s Free-Spirited Style Moment,2015-08-18,article,News,,"['Music', 'Fashion and Apparel']"
Word of the Day + Quiz | yokel,2015-08-18,article,News,,[]
"Former President Concedes, Then Reverses, in Sri Lanka",2015-08-18,article,News,,['Elections']
Yankees’ Deliveries Are Handled With Care,2015-08-18,article,News,,['Baseball']
What’s on TV Tuesday,2015-08-18,article,Schedule,,['Television']
"Quotation of the Day for Tuesday, August 18, 2015",2015-08-18,article,Quote,,[]
"Corrections: August 18, 2015",2015-08-18,article,News,,[]
Of Camera Work and Fine Art,2015-08-18,article,News,,"['Art', 'Cameras', 'Collectors and Collections', 'Photography']"
Student Crossword | Biodiversity,2015-08-18,article,News,,[]
"Helix, a New Gene Sequencing Venture, Aims to Create Digital Hub for Genomics",2015-08-18,article,News,,"['Genetics and Heredity', 'DNA (Deoxyribonucleic Acid)']"
‘Happy Birthday to You’,2015-08-18,article,Letter,,"['Birthdays', 'Music', 'Copyrights and Copyright Violations']"
Empire State Building Light Display’s Effects on Wildlife,2015-08-18,article,Letter,,"['Empire State Building (Manhattan, NY)', 'Birds']"
How Cuomo Could Learn From Rockefeller,2015-08-18,article,Letter,,[]
"California’s Saint, and a Church’s Sins",2015-08-18,article,Editorial,,"['Editorials', 'Beatifications and Canonizations', 'Books and Literature']"
Remembering Julian Bond,2015-08-18,article,Letter,,[]
What Your Vacation Says About You,2015-08-18,article,Op-Ed,,"['Travel and Vacations', 'Psychology and Psychologists', 'Paid Time Off', 'Happiness', 'Research']"
Horrified by ISIS’ Use of Sex Slaves,2015-08-18,article,Letter,,"['Yazidi (Religious Sect)', 'Sex Crimes', 'Human Trafficking', 'Muslims and Islam', 'Women and Girls']"
"Europe, Listen to the I.M.F. and Restructure the Greek Debt",2015-08-18,article,Editorial,,"['Editorials', 'European Sovereign Debt Crisis (2010- )']"
A Tobacco Tax to Save Lives,2015-08-18,article,Op-Ed,,"['Smoking and Tobacco', 'E-Cigarettes', 'Nicotine']"
President Obama’s Department of Injustice,2015-08-18,article,Op-Ed,,"['Mandatory Sentencing', 'Sentences (Criminal)', 'Courts and the Judiciary']"
"I Am Republican, Hear Me Roar",2015-08-18,article,Editorial,,"['Editorials', 'Presidential Election of 2016', 'United States Politics and Government', 'United States Defense and Military Forces', 'Iraq War (2003-11)', 'United States International Relations']"
The Idealist Versus the Therapist,2015-08-18,article,News,,"['Psychology and Psychologists', 'Therapy and Rehabilitation']"
‘Diving for Scallops’,2015-08-18,article,Op-Ed,,"['Scallops', 'Fishing, Commercial', 'Diving and Divers']"
Diving for Scallops,2015-08-18,multimedia,Video,,"['Scallops', 'Diving and Divers', 'Fishing, Commercial']"
Japan's Military Dilemma,2015-08-18,article,News,,[]
Koreas Agree to Raise Minimum Wage at Joint Industrial Park,2015-08-18,article,News,,"['Factories and Manufacturing', 'Minimum Wage']"
$8.8 Billion Acquisition of Australian Port and Railroad Operator,2015-08-18,article,News,,"['Railroads', 'Mergers, Acquisitions and Divestitures']"
Block by Block | Hoboken,2015-08-18,multimedia,Video,,['Real Estate and Housing (Residential)']
Block by Block: Hoboken,2015-08-18,article,News,,['Real Estate and Housing (Residential)']
Why New Orleans’s Black Residents Are Still Underwater After Katrina,2015-08-18,article,News,,"['Blacks', 'Black People', 'Hurricane Katrina (2005)', 'Area Planning and Renewal', 'Banking and Financial Institutions', 'Race and Ethnicity', 'Mortgages']"
The Unwelcome Return of ‘Illegals’,2015-08-18,article,News,,"['Illegal Immigration', 'English Language', 'Immigration and Emigration', 'Politics and Government', 'Race and Ethnicity']"
"‘Most Likely to Succeed,’ by Tony Wagner and Ted Dintersmith",2015-08-18,article,Review,,['Books and Literature']
"‘The Gift of Failure,’ by Jessica Lahey",2015-08-18,article,Review,,"['Books and Literature', 'Parenting', 'Children and Childhood']"
"‘The Two-State Delusion,’ by Padraig O’Malley",2015-08-18,article,Review,,['Books and Literature']
News Q’s | Just How Tall Can Roller Coasters Get?,2015-08-18,article,News,,[]
Taking the Starch Out of Orchestra Attire    ,2015-08-18,article,News,,"['Fashion and Apparel', 'Music', 'Classical Music']"
"In Quiet Woods, a Clamorous Gun Debate",2015-08-18,article,News,,"['Forests and Forestry', 'Firearms', 'Federal Lands', 'Hikes and Hiking']"
Emily Ratajkowski on Her Beauty Regimen and How She Doesn’t Use a Trainer,2015-08-18,article,News,,"['Cosmetics and Toiletries', 'Skin', 'Hair', 'Music']"
Texting Comes of Age as a Political Messenger,2015-08-18,article,News,,"['Presidential Election of 2016', 'Text Messaging', 'Cellular Telephones', 'Computers and the Internet']"
Prison Guard ‘Beat Up Squad’ Is Blamed in New York Inmate’s Death,2015-08-18,article,News,,"['Prison Guards and Corrections Officers', 'Murders, Attempted Murders and Homicides', 'Prisons and Prisoners']"
Exploring Kentucky Bourbon at Its Source,2015-08-18,article,News,,"['Travel and Vacations', 'Bourbon (Whiskey)']"
Summer Looks at the Whitney,2015-08-18,multimedia,Slideshow,,['Fashion and Apparel']
Tuesday’s Travel News: Cool Cars for Guests and More About Hotels,2015-08-18,article,News,,['Travel and Vacations']
Your Tuesday Briefing,2015-08-18,article,News,,[]
Chinese Stocks Tumble 6.2% Amid Government Intervention Efforts,2015-08-18,article,News,,"['Renminbi (Currency)', 'Stocks and Bonds']"
